,acc,loss,val_acc,val_loss,epoch
60,0.926536646388,0.247826978597,0.836702954899,0.648174197102,60
61,0.926138625121,0.254696066187,0.80870917577,0.893710828279,61
62,0.924319099335,0.257753327837,0.838776568201,0.663578908637,62
63,0.9288679138,0.24490130643,0.843960601348,0.681243967414,63
64,0.928811053623,0.24013250489,0.827890098497,0.674088720366,64
65,0.933871609715,0.226518133942,0.832037325132,0.67305992152,65
66,0.930346278505,0.230244804413,0.835666148294,0.674789286914,66
67,0.931028600674,0.226847779924,0.852773457781,0.650225142761,67
68,0.928583612896,0.24029709272,0.851736651145,0.635866118542,68
69,0.93142662194,0.23510554743,0.848626231239,0.65326999039,69
70,0.932506965376,0.232325701964,0.840850181503,0.731106718428,70
71,0.930573719228,0.230242372616,0.856402280975,0.605769034015,71
72,0.935520554959,0.220721595908,0.84603421465,0.586125859329,72
73,0.935804855859,0.218945742914,0.836184551597,0.712223651997,73
74,0.936714618756,0.219716201369,0.86210471747,0.589564322715,74
75,0.936373457668,0.214784013206,0.838776568201,0.726960310793,75
76,0.938249843638,0.210446031044,0.838776568201,0.696096411111,76
77,0.935634275319,0.214677511654,0.828408501814,0.767932562788,77
78,0.937851822372,0.203393054888,0.82477967859,0.809856789788,78
79,0.938591004723,0.205718549986,0.863141524168,0.574411089994,79
80,0.93796554273,0.212951726784,0.833074131736,0.735924095303,80
81,0.938647864904,0.203830743426,0.824261275334,0.751475820222,81
82,0.939273326893,0.198066136322,0.845515811332,0.66016364035,82
83,0.941263433218,0.196329447664,0.850181441223,0.701819547181,83
84,0.939671348158,0.202820828494,0.854847071052,0.648887843894,84
85,0.9427986581,0.201311605084,0.844479004697,0.6886018744,85
86,0.941547734122,0.199152884751,0.860549507548,0.674344028916,86
87,0.942343776653,0.193920659487,0.843960601348,0.683053079674,87
88,0.94046739069,0.196491275826,0.828408501814,0.78928528017,88
89,0.944447603343,0.186776867265,0.849144634618,0.648230969991,89
90,0.944561323708,0.183611759721,0.855883877657,0.632327537777,90
91,0.945641667141,0.186583210354,0.850181441192,0.610399099182,91
92,0.945812247683,0.187517065783,0.86262312085,0.669708739114,92
93,0.941092852675,0.194471538108,0.848626231239,0.71828161983,93
94,0.945243645875,0.18359156934,0.852773457812,0.665045252434,94
95,0.946380849491,0.179140262507,0.844997408014,0.749018459923,95
96,0.94535736624,0.183737811781,0.848626231301,0.723468673224,96
97,0.945414226421,0.182427497403,0.837221358248,0.730605590492,97
98,0.94700631148,0.178766938738,0.855883877688,0.655268195644,98
99,0.946949451303,0.1791286096,0.831518921783,0.701424802289,99
