id,character
333,abraham_grampa_simpson
334,chief_wiggum
335,kent_brockman
336,edna_krabappel
337,kent_brockman
338,krusty_the_clown
339,charles_montgomery_burns
340,homer_simpson
341,charles_montgomery_burns
342,marge_simpson
343,charles_montgomery_burns
344,bart_simpson
345,lisa_simpson
346,kent_brockman
347,nelson_muntz
348,charles_montgomery_burns
349,apu_nahasapeemapetilon
350,lisa_simpson
351,ned_flanders
352,chief_wiggum
353,sideshow_bob
354,principal_skinner
355,lenny_leonard
356,bart_simpson
357,abraham_grampa_simpson
358,lisa_simpson
359,lisa_simpson
360,charles_montgomery_burns
361,sideshow_bob
362,krusty_the_clown
363,milhouse_van_houten
364,chief_wiggum
365,bart_simpson
366,marge_simpson
367,krusty_the_clown
368,nelson_muntz
369,sideshow_bob
370,krusty_the_clown
371,edna_krabappel
372,chief_wiggum
373,lisa_simpson
374,apu_nahasapeemapetilon
375,krusty_the_clown
376,milhouse_van_houten
377,sideshow_bob
378,abraham_grampa_simpson
379,lenny_leonard
380,principal_skinner
381,abraham_grampa_simpson
382,ned_flanders
383,chief_wiggum
384,marge_simpson
385,edna_krabappel
386,moe_szyslak
387,lisa_simpson
388,moe_szyslak
389,edna_krabappel
390,sideshow_bob
391,chief_wiggum
392,ned_flanders
393,bart_simpson
394,lisa_simpson
395,lenny_leonard
396,homer_simpson
397,marge_simpson
398,marge_simpson
399,apu_nahasapeemapetilon
400,marge_simpson
401,charles_montgomery_burns
402,bart_simpson
403,nelson_muntz
404,abraham_grampa_simpson
405,homer_simpson
406,charles_montgomery_burns
407,mayor_quimby
408,marge_simpson
409,marge_simpson
410,homer_simpson
411,sideshow_bob
412,ned_flanders
413,chief_wiggum
414,charles_montgomery_burns
415,milhouse_van_houten
416,comic_book_guy
417,sideshow_bob
418,marge_simpson
419,krusty_the_clown
420,apu_nahasapeemapetilon
421,milhouse_van_houten
422,krusty_the_clown
423,charles_montgomery_burns
424,ned_flanders
425,nelson_muntz
426,comic_book_guy
427,milhouse_van_houten
428,sideshow_bob
429,lenny_leonard
430,sideshow_bob
431,nelson_muntz
432,moe_szyslak
433,nelson_muntz
434,milhouse_van_houten
435,comic_book_guy
436,nelson_muntz
437,sideshow_bob
438,homer_simpson
439,ned_flanders
440,marge_simpson
441,homer_simpson
442,principal_skinner
443,sideshow_bob
444,mayor_quimby
445,lisa_simpson
446,marge_simpson
447,nelson_muntz
448,abraham_grampa_simpson
449,moe_szyslak
450,sideshow_bob
451,milhouse_van_houten
452,principal_skinner
453,nelson_muntz
454,principal_skinner
455,lisa_simpson
456,sideshow_bob
457,apu_nahasapeemapetilon
458,apu_nahasapeemapetilon
459,charles_montgomery_burns
460,edna_krabappel
461,comic_book_guy
462,lisa_simpson
463,homer_simpson
464,edna_krabappel
465,mayor_quimby
466,comic_book_guy
467,comic_book_guy
468,apu_nahasapeemapetilon
469,milhouse_van_houten
470,milhouse_van_houten
471,chief_wiggum
472,nelson_muntz
473,homer_simpson
474,principal_skinner
475,apu_nahasapeemapetilon
476,abraham_grampa_simpson
477,chief_wiggum
478,moe_szyslak
479,sideshow_bob
480,marge_simpson
481,marge_simpson
482,kent_brockman
483,milhouse_van_houten
484,principal_skinner
485,ned_flanders
486,krusty_the_clown
487,chief_wiggum
488,abraham_grampa_simpson
489,edna_krabappel
490,apu_nahasapeemapetilon
491,moe_szyslak
492,ned_flanders
493,lisa_simpson
494,comic_book_guy
495,lisa_simpson
496,mayor_quimby
497,sideshow_bob
498,comic_book_guy
499,comic_book_guy
500,kent_brockman
501,marge_simpson
502,sideshow_bob
503,milhouse_van_houten
504,milhouse_van_houten
505,ned_flanders
506,homer_simpson
507,mayor_quimby
508,marge_simpson
509,lisa_simpson
510,abraham_grampa_simpson
511,krusty_the_clown
512,lisa_simpson
513,bart_simpson
514,moe_szyslak
515,homer_simpson
516,chief_wiggum
517,marge_simpson
518,nelson_muntz
519,mayor_quimby
520,sideshow_bob
521,bart_simpson
522,mayor_quimby
523,principal_skinner
524,sideshow_bob
525,lisa_simpson
526,comic_book_guy
527,principal_skinner
528,mayor_quimby
529,nelson_muntz
530,principal_skinner
531,kent_brockman
532,charles_montgomery_burns
533,krusty_the_clown
534,charles_montgomery_burns
535,lisa_simpson
536,chief_wiggum
537,krusty_the_clown
538,principal_skinner
539,ned_flanders
540,chief_wiggum
541,homer_simpson
542,apu_nahasapeemapetilon
543,kent_brockman
544,lisa_simpson
545,marge_simpson
546,bart_simpson
547,comic_book_guy
548,chief_wiggum
549,kent_brockman
550,krusty_the_clown
551,chief_wiggum
552,lenny_leonard
553,krusty_the_clown
554,charles_montgomery_burns
555,abraham_grampa_simpson
556,kent_brockman
557,homer_simpson
558,homer_simpson
559,charles_montgomery_burns
560,krusty_the_clown
561,edna_krabappel
562,comic_book_guy
563,homer_simpson
564,mayor_quimby
565,ned_flanders
566,krusty_the_clown
567,comic_book_guy
568,ned_flanders
569,chief_wiggum
570,charles_montgomery_burns
571,lisa_simpson
572,nelson_muntz
573,ned_flanders
574,kent_brockman
575,moe_szyslak
576,moe_szyslak
577,sideshow_bob
578,mayor_quimby
579,bart_simpson
580,comic_book_guy
581,sideshow_bob
582,mayor_quimby
583,sideshow_bob
584,krusty_the_clown
585,milhouse_van_houten
586,comic_book_guy
587,apu_nahasapeemapetilon
588,milhouse_van_houten
589,edna_krabappel
590,moe_szyslak
591,moe_szyslak
592,nelson_muntz
593,bart_simpson
594,sideshow_bob
595,comic_book_guy
596,lenny_leonard
597,homer_simpson
598,homer_simpson
599,lenny_leonard
600,edna_krabappel
601,lenny_leonard
602,bart_simpson
603,milhouse_van_houten
604,krusty_the_clown
605,nelson_muntz
606,ned_flanders
607,abraham_grampa_simpson
608,comic_book_guy
609,abraham_grampa_simpson
610,milhouse_van_houten
611,principal_skinner
612,lenny_leonard
613,sideshow_bob
614,abraham_grampa_simpson
615,krusty_the_clown
616,abraham_grampa_simpson
617,krusty_the_clown
618,krusty_the_clown
619,moe_szyslak
620,krusty_the_clown
621,ned_flanders
622,charles_montgomery_burns
623,principal_skinner
624,lisa_simpson
625,charles_montgomery_burns
626,sideshow_bob
627,lisa_simpson
628,principal_skinner
629,ned_flanders
630,comic_book_guy
631,bart_simpson
632,moe_szyslak
633,charles_montgomery_burns
634,edna_krabappel
635,homer_simpson
636,homer_simpson
637,apu_nahasapeemapetilon
638,ned_flanders
639,moe_szyslak
640,homer_simpson
641,apu_nahasapeemapetilon
642,ned_flanders
643,sideshow_bob
644,ned_flanders
645,edna_krabappel
646,homer_simpson
647,charles_montgomery_burns
648,charles_montgomery_burns
649,apu_nahasapeemapetilon
650,charles_montgomery_burns
651,charles_montgomery_burns
652,krusty_the_clown
653,edna_krabappel
654,charles_montgomery_burns
655,mayor_quimby
656,principal_skinner
657,nelson_muntz
658,edna_krabappel
659,lisa_simpson
660,edna_krabappel
661,chief_wiggum
662,edna_krabappel
663,moe_szyslak
664,edna_krabappel
665,bart_simpson
666,lisa_simpson
667,krusty_the_clown
668,kent_brockman
669,lisa_simpson
670,marge_simpson
671,chief_wiggum
672,milhouse_van_houten
673,lisa_simpson
674,milhouse_van_houten
675,bart_simpson
676,sideshow_bob
677,chief_wiggum
678,abraham_grampa_simpson
679,charles_montgomery_burns
680,homer_simpson
681,edna_krabappel
682,krusty_the_clown
683,kent_brockman
684,apu_nahasapeemapetilon
685,apu_nahasapeemapetilon
686,krusty_the_clown
687,krusty_the_clown
688,abraham_grampa_simpson
689,comic_book_guy
690,edna_krabappel
691,charles_montgomery_burns
692,mayor_quimby
693,kent_brockman
694,krusty_the_clown
695,homer_simpson
696,kent_brockman
697,nelson_muntz
698,principal_skinner
699,kent_brockman
700,edna_krabappel
701,marge_simpson
702,chief_wiggum
703,charles_montgomery_burns
704,lenny_leonard
705,edna_krabappel
706,comic_book_guy
707,sideshow_bob
708,ned_flanders
709,krusty_the_clown
710,milhouse_van_houten
711,kent_brockman
712,ned_flanders
713,moe_szyslak
714,chief_wiggum
715,comic_book_guy
716,marge_simpson
717,edna_krabappel
718,homer_simpson
719,mayor_quimby
720,principal_skinner
721,chief_wiggum
722,edna_krabappel
723,ned_flanders
724,ned_flanders
725,milhouse_van_houten
726,kent_brockman
727,sideshow_bob
728,lisa_simpson
729,marge_simpson
730,milhouse_van_houten
731,principal_skinner
732,kent_brockman
733,marge_simpson
734,lisa_simpson
735,chief_wiggum
736,kent_brockman
737,charles_montgomery_burns
738,marge_simpson
739,abraham_grampa_simpson
740,moe_szyslak
741,moe_szyslak
742,edna_krabappel
743,chief_wiggum
744,krusty_the_clown
745,nelson_muntz
746,lisa_simpson
747,ned_flanders
748,milhouse_van_houten
749,lisa_simpson
750,comic_book_guy
751,lisa_simpson
752,moe_szyslak
753,edna_krabappel
754,comic_book_guy
755,apu_nahasapeemapetilon
756,krusty_the_clown
757,comic_book_guy
758,sideshow_bob
759,edna_krabappel
760,nelson_muntz
761,lisa_simpson
762,moe_szyslak
763,bart_simpson
764,edna_krabappel
765,sideshow_bob
766,principal_skinner
767,comic_book_guy
768,apu_nahasapeemapetilon
769,moe_szyslak
770,principal_skinner
771,kent_brockman
772,edna_krabappel
773,moe_szyslak
774,marge_simpson
775,krusty_the_clown
776,krusty_the_clown
777,homer_simpson
778,nelson_muntz
779,kent_brockman
780,comic_book_guy
781,charles_montgomery_burns
782,mayor_quimby
783,comic_book_guy
784,kent_brockman
785,sideshow_bob
786,principal_skinner
787,moe_szyslak
788,principal_skinner
789,homer_simpson
790,mayor_quimby
791,comic_book_guy
792,milhouse_van_houten
793,principal_skinner
794,marge_simpson
795,marge_simpson
796,bart_simpson
797,kent_brockman
798,edna_krabappel
799,mayor_quimby
800,marge_simpson
801,principal_skinner
802,lisa_simpson
803,mayor_quimby
804,sideshow_bob
805,lenny_leonard
806,abraham_grampa_simpson
807,lisa_simpson
808,edna_krabappel
809,bart_simpson
810,milhouse_van_houten
811,charles_montgomery_burns
812,homer_simpson
813,ned_flanders
814,nelson_muntz
815,bart_simpson
816,homer_simpson
817,moe_szyslak
818,moe_szyslak
819,lisa_simpson
820,charles_montgomery_burns
821,edna_krabappel
822,principal_skinner
823,charles_montgomery_burns
824,charles_montgomery_burns
825,ned_flanders
826,homer_simpson
827,edna_krabappel
828,marge_simpson
829,lenny_leonard
830,kent_brockman
831,principal_skinner
832,lisa_simpson
833,comic_book_guy
834,comic_book_guy
835,abraham_grampa_simpson
836,lenny_leonard
837,abraham_grampa_simpson
838,kent_brockman
839,ned_flanders
840,principal_skinner
841,edna_krabappel
842,lisa_simpson
843,homer_simpson
844,chief_wiggum
845,marge_simpson
846,moe_szyslak
847,lisa_simpson
848,principal_skinner
849,edna_krabappel
850,edna_krabappel
851,milhouse_van_houten
852,comic_book_guy
853,milhouse_van_houten
854,chief_wiggum
855,marge_simpson
856,nelson_muntz
857,principal_skinner
858,charles_montgomery_burns
859,bart_simpson
860,chief_wiggum
861,chief_wiggum
862,charles_montgomery_burns
863,abraham_grampa_simpson
864,lisa_simpson
865,apu_nahasapeemapetilon
866,chief_wiggum
867,homer_simpson
868,mayor_quimby
869,milhouse_van_houten
870,sideshow_bob
871,krusty_the_clown
872,kent_brockman
873,marge_simpson
874,marge_simpson
875,comic_book_guy
876,comic_book_guy
877,marge_simpson
878,moe_szyslak
879,mayor_quimby
880,lenny_leonard
881,edna_krabappel
882,moe_szyslak
883,kent_brockman
884,lenny_leonard
885,ned_flanders
886,bart_simpson
887,abraham_grampa_simpson
888,abraham_grampa_simpson
889,krusty_the_clown
890,krusty_the_clown
891,kent_brockman
892,krusty_the_clown
893,kent_brockman
894,charles_montgomery_burns
895,lenny_leonard
896,edna_krabappel
897,mayor_quimby
898,bart_simpson
899,chief_wiggum
900,moe_szyslak
901,milhouse_van_houten
902,chief_wiggum
903,kent_brockman
904,abraham_grampa_simpson
905,lenny_leonard
906,marge_simpson
907,charles_montgomery_burns
908,principal_skinner
909,milhouse_van_houten
910,abraham_grampa_simpson
911,chief_wiggum
912,charles_montgomery_burns
913,milhouse_van_houten
914,lisa_simpson
915,chief_wiggum
916,apu_nahasapeemapetilon
917,lisa_simpson
918,marge_simpson
919,charles_montgomery_burns
920,principal_skinner
921,edna_krabappel
922,principal_skinner
923,mayor_quimby
924,mayor_quimby
925,homer_simpson
926,sideshow_bob
927,edna_krabappel
928,milhouse_van_houten
929,sideshow_bob
930,ned_flanders
931,krusty_the_clown
932,principal_skinner
933,sideshow_bob
934,krusty_the_clown
935,sideshow_bob
936,abraham_grampa_simpson
937,sideshow_bob
938,edna_krabappel
939,chief_wiggum
940,sideshow_bob
941,abraham_grampa_simpson
942,lenny_leonard
943,principal_skinner
944,abraham_grampa_simpson
945,kent_brockman
946,kent_brockman
947,mayor_quimby
948,nelson_muntz
949,bart_simpson
950,bart_simpson
951,ned_flanders
952,comic_book_guy
953,lisa_simpson
954,apu_nahasapeemapetilon
955,principal_skinner
956,mayor_quimby
957,homer_simpson
958,lenny_leonard
959,krusty_the_clown
960,chief_wiggum
961,milhouse_van_houten
962,homer_simpson
963,milhouse_van_houten
964,moe_szyslak
965,milhouse_van_houten
966,kent_brockman
967,moe_szyslak
968,moe_szyslak
969,apu_nahasapeemapetilon
970,apu_nahasapeemapetilon
971,edna_krabappel
972,charles_montgomery_burns
973,milhouse_van_houten
974,lenny_leonard
975,moe_szyslak
976,bart_simpson
977,homer_simpson
978,marge_simpson
979,sideshow_bob
980,bart_simpson
981,lenny_leonard
982,chief_wiggum
983,lenny_leonard
984,bart_simpson
985,nelson_muntz
986,chief_wiggum
987,mayor_quimby
988,lisa_simpson
989,comic_book_guy
990,bart_simpson
